pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,sy_dist
"CoRoT-6 b","CoRoT-6","Transit",2009,8.88659300000,13.06800000,940.74000000,645.29400000
"CoRoT-7 b","CoRoT-7","Transit",2009,0.85359163000,1.68135000,4.07660518,159.90600000
"CoRoT-9 b","CoRoT-9","Transit",2009,95.27265600000,11.94879400,266.97720000,412.98000000
"GJ 1214 b","GJ 1214","Transit",2009,1.58040453100,2.73300000,8.41000000,14.64270000
"HAT-P-12 b","HAT-P-12","Transit",2009,3.21305980000,10.74900000,67.05900000,142.75100000
"Kepler-7 b","Kepler-7","Transit",2009,4.88548920000,18.18099800,140.16303000,922.56200000
"HAT-P-7 b","HAT-P-7","Transit",2008,2.20474000000,16.92559000,584.80720000,341.07900000
"HAT-P-9 b","HAT-P-9","Transit",2008,3.92281072000,15.61413700,238.05467000,455.20300000
"HR 8799 c","HR 8799","Imaging",2008,69000.00000000000,13.00000000,3000.00000000,41.24410000
"HR 8799 d","HR 8799","Imaging",2008,37000.00000000000,13.00000000,3000.00000000,41.24410000
"OGLE2-TR-L9 b","OGLE2-TR-L9","Transit",2008,2.48553350000,18.04600000,1430.17500000,1627.63000000
"WASP-10 b","WASP-10","Transit",2008,3.09276160000,12.10600000,1001.12000000,140.99800000
"WASP-11 b","WASP-11","Transit",2008,3.72247000000,12.44199000,251.08570000,124.73000000
"WASP-14 b","WASP-14","Transit",2008,2.24375000000,15.46842000,2809.61720000,161.99700000
"WASP-5 b","WASP-5","Transit",2008,1.62842790000,12.18400000,502.15000000,309.13700000
"WASP-7 b","WASP-7","Transit",2008,4.95464160000,14.90797000,305.11680000,162.30300000
"XO-5 b","XO-5","Transit",2008,4.18775580000,12.78000000,378.20000000,276.21100000
"CoRoT-1 b","CoRoT-1","Transit",2008,1.50895570000,16.70000000,327.35000000,787.90900000
"CoRoT-2 b","CoRoT-2","Transit",2008,1.74299350000,16.43200000,1102.82000000,213.28300000
"CoRoT-3 b","CoRoT-3","Transit",2008,4.25680000000,11.32000000,6883.91000000,768.77100000
"CoRoT-4 b","CoRoT-4","Transit",2008,9.20205000000,13.34000000,228.83000000,726.41200000
"HAT-P-8 b","HAT-P-8","Transit",2008,3.07634000000,15.69260000,406.82240000,211.55300000
"HR 8799 b","HR 8799","Imaging",2008,170000.00000000000,13.00000000,2000.00000000,41.24410000
"Lupus-TR-3 b","Lupus-TR-3","Transit",2007,3.91405000000,9.97600000,257.43100000,773.40900000
"HD 17156 b","HD 17156","Radial Velocity",2007,21.21642940000,12.26262489,1036.12060682,78.08630000
"OGLE-TR-211 b","OGLE-TR-211","Transit",2007,3.67724000000,15.24400000,327.35100000,1515.26000000
"TrES-3 b","TrES-3","Transit",2007,1.30618581000,14.97500000,607.03000000,231.33700000
"TrES-4 b","TrES-4","Transit",2007,3.55395000000,18.04649000,247.90740000,515.98000000
"WASP-1 b","WASP-1","Transit",2007,2.51994540000,16.62300000,271.41500000,393.07200000
"WASP-2 b","WASP-2","Transit",2007,2.15217500000,12.11692900,295.89973000,153.24200000
"WASP-3 b","WASP-3","Transit",2007,1.84683000000,15.91678000,772.32690000,231.16100000
"WASP-4 b","WASP-4","Transit",2007,1.33823099400,15.12091496,381.39408840,267.20600000
"XO-3 b","XO-3","Transit",2007,3.19152309000,14.79585452,4217.58296089,213.05300000
"HAT-P-3 b","HAT-P-3","Transit",2007,2.89970000000,10.53646000,206.58950000,134.55400000
"HAT-P-4 b","HAT-P-4","Transit",2007,3.05653600000,14.28000000,213.25500000,320.45100000
"HAT-P-5 b","HAT-P-5","Transit",2007,2.78849000000,13.56289000,311.47340000,303.33600000
"HAT-P-6 b","HAT-P-6","Transit",2007,3.85298000000,16.58932000,419.53560000,275.35800000
"OGLE-TR-182 b","OGLE-TR-182","Transit",2007,3.97910000000,12.66600000,320.99500000,2501.75000000
"TrES-2 b","TrES-2","Transit",2006,2.47063000000,15.24424000,473.56670000,215.32000000
"HAT-P-1 b","HAT-P-1","Transit",2006,4.46529976000,14.78467100,166.86075000,158.97900000
"XO-1 b","XO-1","Transit",2006,3.94153000000,12.77826000,263.79890000,163.55300000
"HD 189733 b","HD 189733","Radial Velocity",2005,2.21857567000,12.66617000,359.14790000,19.76380000
"HD 149026 b","HD 149026","Radial Velocity",2005,2.87589000000,8.29466000,120.77540000,75.86430000
"HD 118203 b","HD 118203","Radial Velocity",2005,6.13497790000,12.77823800,680.15279098,92.25890000
"OGLE-TR-10 b","OGLE-TR-10","Transit",2004,3.10127800000,14.01100000,197.04600000,1344.97000000
"OGLE-TR-113 b","OGLE-TR-113","Transit",2004,1.43247520000,12.25100000,400.44900000,566.45900000
"GJ 436 b","GJ 436","Radial Velocity",2004,2.64388312000,4.17000000,22.10000000,9.75321000
"TrES-1 b","TrES-1","Transit",2004,3.03007000000,12.66617000,266.97720000,159.65800000
"55 Cnc e","55 Cnc","Radial Velocity",2004,0.73654740000,1.87500000,7.99000000,12.58550000
"OGLE-TR-132 b","OGLE-TR-132","Transit",2004,1.68986800000,13.45000000,375.02000000,2012.62000000
"HD 80606 b","HD 80606","Radial Velocity",2001,111.43676500000,11.56766808,1323.46926959,66.47110000
"HD 209458 b","HD 209458","Radial Velocity",1999,3.52474859000,15.58051000,232.01590000,48.30160000
